customer_customer_id,payment_method,review_rating,season,product_product_id
2192,Cash,3.8,Summer,15557
2193,Credit Card,3.2,Winter,5389
2194,PayPal,5.0,Spring,10195
2195,Bank Transfer,3.5,Summer,3054
2196,Cash,3.7,Fall,12092
2197,PayPal,4.8,Spring,17338
2198,Venmo,3.7,Summer,16029
2199,Venmo,3.5,Summer,2173
2200,Debit Card,4.9,Summer,15830
2201,Debit Card,4.7,Summer,12558
2202,Venmo,4.9,Spring,1694
2203,Credit Card,4.3,Summer,6003
2204,Cash,3.1,Winter,9226
2205,Debit Card,3.4,Winter,8374
2206,PayPal,2.7,Fall,12824
2207,Bank Transfer,2.6,Spring,11751
2208,Credit Card,2.9,Fall,9368
2209,PayPal,2.7,Summer,5871
2210,Bank Transfer,4.5,Summer,3913
2211,PayPal,3.1,Summer,4062
2212,Debit Card,3.2,Winter,17098
2213,Bank Transfer,3.3,Winter,15587
2214,Debit Card,2.9,Fall,14668
2215,Debit Card,4.1,Fall,10723
2216,Credit Card,2.7,Winter,6064
2217,Venmo,4.0,Winter,6531
2218,Bank Transfer,2.6,Fall,6911
2219,Debit Card,3.5,Winter,1493
2220,Bank Transfer,2.8,Fall,7984
2221,Cash,4.5,Fall,9870
2222,Credit Card,3.0,Fall,10276
2223,Credit Card,4.4,Summer,6640
2224,PayPal,4.7,Fall,4147
2225,Cash,4.3,Winter,28
2226,Credit Card,4.8,Spring,7489
2227,Cash,4.8,Spring,4254
2228,Credit Card,4.4,Summer,13269
2229,Credit Card,3.7,Fall,5534
2230,Venmo,3.9,Fall,9711
2231,Venmo,3.8,Spring,9124
2232,Credit Card,4.1,Fall,4441
2233,Cash,4.0,Spring,13903
2234,Credit Card,4.5,Summer,7212
2235,Cash,4.0,Winter,13424
2236,Credit Card,4.5,Spring,11449
2237,Debit Card,2.7,Winter,15103
2238,Venmo,3.8,Summer,2907
2239,Debit Card,3.8,Winter,16979
2240,Credit Card,3.8,Summer,2845
2241,Debit Card,4.3,Winter,2535
2242,Bank Transfer,3.5,Summer,9360
2243,Credit Card,3.8,Spring,13987
2244,Debit Card,3.7,Winter,16193
2245,PayPal,4.8,Summer,3378
2246,PayPal,4.9,Fall,9321
2247,PayPal,4.3,Fall,3913
2248,Venmo,4.4,Summer,11406
2249,PayPal,3.4,Winter,4499
2250,Debit Card,4.3,Spring,9278
2251,Credit Card,4.6,Summer,13431
2252,Debit Card,3.8,Fall,11858
2253,Bank Transfer,3.9,Summer,969
2254,PayPal,2.6,Spring,5896
2255,PayPal,4.2,Winter,7124
2256,Bank Transfer,4.6,Spring,17265
2257,Credit Card,5.0,Fall,12858
2258,Bank Transfer,4.2,Fall,9153
2259,Credit Card,4.3,Winter,15537
2260,Cash,3.3,Spring,3567
2261,PayPal,4.9,Fall,7448
2262,Bank Transfer,4.4,Spring,2681
2263,PayPal,3.1,Winter,15228
2264,Cash,3.5,Winter,13649
2265,PayPal,3.9,Summer,15956
2266,PayPal,3.9,Fall,2362
2267,Debit Card,4.3,Fall,1676
2268,Venmo,3.8,Spring,12677
2269,Bank Transfer,2.7,Spring,17165
2270,Credit Card,4.4,Fall,13096
2271,Venmo,3.5,Spring,8058
2272,PayPal,3.4,Summer,10468
2273,PayPal,4.0,Spring,15066
2274,PayPal,4.8,Winter,10415
2275,PayPal,4.5,Spring,15931
2276,Debit Card,4.4,Winter,9179
2277,Debit Card,4.1,Summer,9631
2278,Credit Card,4.6,Summer,6153
2279,Cash,3.8,Fall,130
2280,Bank Transfer,2.9,Spring,12283
2281,Credit Card,2.8,Summer,1900
2282,Bank Transfer,3.0,Summer,4977
2283,Credit Card,4.2,Fall,3071
2284,Credit Card,4.1,Winter,13190
2285,Venmo,4.1,Fall,13868
2286,PayPal,4.6,Summer,8289
2287,Venmo,2.5,Spring,12428
2288,Debit Card,3.0,Summer,10099
2289,PayPal,3.8,Fall,15794
2290,Venmo,4.1,Fall,11467
2291,PayPal,3.3,Winter,7966
2292,Credit Card,5.0,Spring,10257
2293,Debit Card,3.8,Spring,676
2294,Debit Card,3.3,Fall,6635
2295,Debit Card,5.0,Winter,11803
2296,PayPal,2.9,Spring,4470
2297,Venmo,2.5,Fall,17655
2298,Bank Transfer,4.7,Summer,17890
2299,Cash,2.9,Spring,8956
2300,Credit Card,3.7,Summer,6760
2301,Credit Card,4.4,Summer,10439
2302,Debit Card,2.9,Winter,7738
2303,Venmo,3.6,Summer,6543
2304,Credit Card,4.8,Spring,10832
2305,Debit Card,4.7,Winter,16839
2306,Cash,2.6,Summer,13011
2307,Cash,3.4,Winter,1514
2308,Debit Card,3.5,Fall,867
2309,Bank Transfer,3.4,Winter,8707
2310,Bank Transfer,5.0,Fall,1554
2311,PayPal,4.6,Spring,12535
2312,Bank Transfer,4.8,Spring,1881
2313,Cash,3.7,Summer,9462
2314,Bank Transfer,4.7,Summer,5407
2315,Bank Transfer,4.4,Winter,14211
2316,Debit Card,3.5,Winter,16567
2317,Debit Card,3.8,Winter,4910
2318,Bank Transfer,4.7,Summer,12671
2319,Credit Card,3.1,Spring,14316
2320,PayPal,5.0,Winter,1855
2321,Debit Card,3.7,Spring,9051
2322,Debit Card,3.0,Winter,8800
2323,Venmo,4.5,Spring,9858
2324,Credit Card,4.7,Winter,14171
2325,Debit Card,3.5,Winter,10059
2326,Cash,4.4,Summer,15584
2327,Bank Transfer,2.6,Winter,6413
2328,Venmo,4.2,Winter,15901
2329,Venmo,2.6,Fall,6235
2330,Bank Transfer,4.8,Spring,5422
2331,PayPal,2.9,Summer,2755
2332,Credit Card,4.3,Spring,1786
2333,Venmo,2.6,Fall,3876
2334,PayPal,3.8,Spring,16896
2335,Credit Card,4.2,Summer,15862
2336,Venmo,3.9,Summer,10951
2337,Credit Card,3.1,Winter,2592
2338,Cash,3.6,Fall,3554
2339,PayPal,4.0,Fall,283
2340,Bank Transfer,3.4,Spring,9489
2341,Credit Card,2.6,Summer,17026
2342,Venmo,4.5,Summer,2190
2343,Debit Card,4.9,Fall,11892
2344,PayPal,4.4,Summer,10467
2345,Venmo,3.5,Fall,4319
2346,Bank Transfer,3.3,Winter,4379
2347,Debit Card,3.1,Winter,2644
2348,Cash,4.2,Fall,3356
2349,PayPal,4.9,Spring,2763
2350,Credit Card,3.9,Fall,1226
2351,Cash,4.2,Winter,6853
2352,PayPal,4.9,Fall,9108
2353,Bank Transfer,2.8,Fall,13449
2354,Debit Card,4.1,Fall,12245
2355,Venmo,4.8,Summer,17664
2356,Cash,4.1,Winter,16626
2357,Debit Card,3.0,Summer,6691
2358,Credit Card,4.2,Fall,4244
2359,Credit Card,3.8,Spring,12084
2360,Bank Transfer,3.3,Spring,17819
2361,Venmo,4.7,Fall,13639
2362,Credit Card,4.3,Spring,1661
2363,Credit Card,2.7,Fall,16887
2364,Cash,4.2,Winter,8029
2365,PayPal,4.2,Winter,7434
2366,Venmo,2.5,Winter,11929
2367,Credit Card,3.6,Winter,15525
2368,Bank Transfer,3.4,Winter,2864
2369,Debit Card,3.3,Summer,14022
2370,PayPal,4.6,Winter,11136
2371,Venmo,3.9,Spring,17606
2372,Debit Card,3.7,Winter,14816
2373,PayPal,3.1,Spring,6758
2374,Debit Card,4.9,Spring,9183
2375,Debit Card,4.7,Winter,2090
2376,Credit Card,2.9,Fall,10684
2377,Cash,4.1,Spring,11320
2378,Cash,4.0,Fall,14599
2379,PayPal,2.7,Summer,3106
2380,Debit Card,4.0,Spring,8622
2381,PayPal,2.5,Fall,11281
2382,PayPal,4.5,Summer,8348
2383,Debit Card,3.9,Spring,1452
2384,Bank Transfer,4.9,Spring,9215
2385,PayPal,3.3,Winter,2692
2386,PayPal,3.8,Fall,9700
2387,Venmo,2.9,Summer,9622
2388,Debit Card,4.0,Summer,10575
2389,Debit Card,4.1,Fall,14398
2390,Bank Transfer,3.1,Spring,2263
2391,Debit Card,4.6,Winter,4603
2392,Bank Transfer,4.6,Winter,6802
2393,Cash,2.6,Spring,11839
2394,PayPal,5.0,Winter,6652
2395,Debit Card,2.9,Fall,2082
2396,PayPal,3.5,Winter,8392
2397,Venmo,3.7,Spring,13138
2398,Venmo,2.9,Fall,615
2399,Bank Transfer,4.3,Winter,8643
2400,Cash,3.2,Spring,9991
2401,Credit Card,4.2,Winter,7453
2402,PayPal,4.2,Winter,16268
2403,Cash,3.8,Winter,8905
2404,Debit Card,4.4,Fall,12497
2405,Credit Card,3.1,Winter,4133
2406,Debit Card,5.0,Fall,15866
2407,PayPal,4.7,Winter,3536
2408,Credit Card,3.0,Summer,7163
2409,Debit Card,4.2,Fall,1825
2410,Cash,3.0,Spring,202
2411,PayPal,3.7,Summer,5850
2412,Cash,2.7,Summer,15107
2413,Bank Transfer,4.3,Winter,13440
2414,Bank Transfer,2.7,Fall,12444
2415,Credit Card,3.7,Summer,6620
2416,Bank Transfer,4.3,Fall,14828
2417,Credit Card,4.0,Summer,11620
2418,Venmo,3.3,Fall,5190
2419,Cash,4.0,Fall,11658
2420,Credit Card,2.7,Fall,8352
2421,PayPal,4.2,Winter,11142
2422,Debit Card,4.6,Spring,7788
2423,Credit Card,4.8,Winter,15488
2424,Credit Card,2.8,Summer,11221
2425,Bank Transfer,4.5,Winter,8586
2426,Bank Transfer,3.0,Summer,13122
2427,Debit Card,4.6,Fall,948
2428,Cash,3.3,Spring,461
2429,Debit Card,4.4,Spring,17144
2430,Credit Card,4.4,Summer,1919
2431,Cash,4.3,Summer,8651
2432,Bank Transfer,3.4,Fall,5055
2433,Venmo,2.8,Winter,5662
2434,Cash,3.4,Spring,11105
2435,Credit Card,5.0,Spring,13945
2436,Cash,4.5,Fall,3066
2437,Credit Card,2.7,Fall,8496
2438,Credit Card,3.4,Winter,10903
2439,Venmo,3.4,Winter,13976
2440,Bank Transfer,2.8,Summer,1626
2441,Bank Transfer,4.7,Spring,9009
2442,Credit Card,4.7,Fall,5766
2443,Debit Card,4.7,Winter,9606
2444,Bank Transfer,3.4,Spring,4067
2445,Debit Card,3.7,Fall,16639
2446,Cash,4.1,Summer,4091
2447,Credit Card,2.9,Spring,16867
2448,Venmo,3.2,Fall,8415
2449,PayPal,3.0,Fall,13534
2450,Venmo,4.1,Fall,10656
2451,Venmo,4.5,Fall,213
2452,Venmo,3.4,Fall,1737
2453,Bank Transfer,4.1,Winter,2513
2454,Cash,4.6,Spring,11043
2455,Venmo,4.6,Winter,14396
2456,Cash,3.4,Spring,10729
2457,PayPal,3.3,Winter,658
2458,Cash,3.6,Fall,5165
2459,Bank Transfer,4.6,Fall,547
2460,Cash,4.3,Fall,11786
2461,Credit Card,4.0,Winter,14592
2462,Credit Card,4.8,Summer,11375
2463,Bank Transfer,4.3,Spring,4024
2464,Cash,3.3,Summer,4732
2465,Cash,2.8,Winter,6497
2466,Bank Transfer,4.4,Spring,4987
2467,Cash,3.7,Summer,3960
2468,Credit Card,3.6,Spring,1287
2469,Venmo,3.7,Winter,6663
2470,PayPal,5.0,Fall,5646
2471,Credit Card,2.7,Fall,985
2472,Cash,4.3,Spring,14168
2473,Credit Card,4.1,Summer,17318
2474,Cash,2.6,Winter,12131
2475,Bank Transfer,3.2,Fall,2768
2476,Venmo,3.5,Summer,4059
2477,Cash,3.7,Summer,956
2478,PayPal,3.8,Spring,916
2479,Bank Transfer,4.8,Winter,4737
2480,Credit Card,4.2,Fall,2281
2481,Credit Card,2.9,Summer,14767
2482,Debit Card,2.9,Fall,6092
2483,Credit Card,4.8,Winter,3438
2484,Debit Card,2.9,Fall,2729
2485,Cash,4.8,Summer,186
2486,Bank Transfer,4.6,Spring,1405
2487,Credit Card,4.4,Spring,14451
2488,PayPal,3.0,Spring,5966
2489,PayPal,4.4,Summer,1858
2490,Venmo,3.9,Winter,17088
2491,Cash,4.0,Spring,13690
2492,Bank Transfer,2.5,Spring,11133
2493,Bank Transfer,4.1,Summer,7659
2494,Venmo,4.8,Fall,11597
2495,Debit Card,2.6,Winter,120
2496,Credit Card,3.1,Spring,9600
2497,Credit Card,3.2,Summer,13261
2498,Bank Transfer,4.2,Summer,902
2499,Cash,2.6,Fall,15940
2500,Cash,3.1,Summer,6843
2501,Cash,2.9,Fall,8267
2502,Venmo,4.6,Fall,4549
2503,PayPal,4.1,Spring,3208
2504,Debit Card,2.5,Summer,15285
2505,Cash,4.0,Winter,10052
2506,PayPal,3.5,Summer,13945
2507,Venmo,4.4,Spring,4614
2508,Credit Card,2.9,Fall,1065
2509,Debit Card,3.1,Spring,1404
2510,Bank Transfer,4.4,Spring,14550
2511,Credit Card,4.4,Winter,7288
2512,PayPal,2.7,Summer,13922
2513,Credit Card,4.9,Summer,7830
2514,Cash,3.5,Winter,4854
2515,PayPal,4.8,Spring,4628
2516,Cash,4.2,Summer,3281
2517,Debit Card,4.6,Spring,12171
2518,Venmo,2.9,Spring,1111
2519,Venmo,4.0,Fall,12170
2520,Credit Card,4.9,Spring,456
2521,Cash,3.1,Summer,13111
2522,PayPal,4.4,Fall,1712
2523,Debit Card,2.5,Winter,10036
2524,Bank Transfer,3.4,Spring,13819
2525,Credit Card,3.7,Spring,3817
2526,PayPal,4.2,Winter,2657
2527,PayPal,3.4,Spring,4617
2528,Bank Transfer,3.6,Fall,10507
2529,Debit Card,4.7,Fall,16097
2530,Bank Transfer,4.7,Spring,1373
2531,Debit Card,3.6,Spring,11629
2532,Cash,4.6,Summer,15416
2533,Debit Card,2.6,Summer,15951
2534,Cash,3.1,Summer,3796
2535,Cash,3.2,Fall,14654
2536,Bank Transfer,3.9,Winter,16008
2537,PayPal,4.9,Spring,15605
2538,PayPal,4.1,Summer,11058
2539,Credit Card,4.2,Summer,14758
2540,Cash,4.1,Fall,9752
2541,Debit Card,3.9,Summer,14401
2542,Venmo,2.7,Spring,12309
2543,PayPal,3.7,Winter,1277
2544,PayPal,2.7,Spring,12868
2545,Venmo,2.5,Spring,13705
2546,Debit Card,3.9,Spring,15570
2547,Credit Card,3.0,Summer,2370
2548,Cash,3.2,Summer,15570
2549,Credit Card,3.8,Winter,16411
2550,Debit Card,2.7,Fall,2778
2551,Debit Card,3.0,Fall,1236
2552,Debit Card,4.1,Winter,8126
2553,Credit Card,3.2,Spring,5485
2554,Venmo,4.5,Summer,4185
2555,Debit Card,4.3,Summer,2200
2556,Credit Card,3.5,Fall,16088
2557,Bank Transfer,3.1,Fall,3712
2558,PayPal,3.9,Spring,3732
2559,PayPal,2.7,Fall,8967
2560,Debit Card,4.0,Winter,10013
2561,Debit Card,2.7,Spring,8965
2562,Debit Card,2.7,Spring,14175
2563,Cash,4.7,Spring,14030
2564,Venmo,4.5,Winter,5060
2565,Bank Transfer,3.0,Winter,399
2566,Venmo,3.6,Fall,4390
2567,PayPal,3.3,Fall,8837
2568,Cash,4.3,Spring,10162
2569,PayPal,4.3,Winter,15521
2570,Bank Transfer,4.8,Spring,13566
2571,PayPal,4.0,Spring,11795
2572,Cash,3.5,Winter,433
2573,Bank Transfer,3.9,Fall,11011
2574,Bank Transfer,4.4,Summer,8344
2575,Credit Card,4.6,Summer,11558
2576,PayPal,4.0,Fall,12638
2577,Debit Card,4.2,Winter,1553
2578,Bank Transfer,4.5,Fall,3596
2579,Cash,3.9,Fall,10341
2580,Venmo,3.7,Summer,4115
2581,Bank Transfer,3.6,Summer,4136
2582,Credit Card,4.7,Winter,7182
2583,Venmo,3.6,Fall,7684
2584,Cash,2.5,Fall,79
2585,Bank Transfer,2.9,Summer,15942
2586,Debit Card,4.4,Fall,16620
2587,Credit Card,4.6,Winter,4632
2588,PayPal,3.7,Winter,17826
2589,Venmo,3.2,Summer,16667
2590,PayPal,4.9,Winter,135
2591,Venmo,5.0,Summer,17818
2592,Cash,3.3,Spring,14729
2593,Venmo,4.4,Summer,2661
2594,Bank Transfer,4.7,Fall,11226
2595,Cash,3.6,Fall,14568
2596,Bank Transfer,3.2,Summer,6777
2597,Credit Card,3.0,Spring,12397
2598,Venmo,4.4,Summer,3897
2599,Debit Card,3.3,Fall,9544
2600,Credit Card,3.4,Winter,6971
2601,Bank Transfer,3.9,Fall,6266
2602,Cash,2.9,Winter,8622
2603,Venmo,2.9,Fall,7142
2604,Cash,2.7,Spring,9487
2605,Debit Card,3.4,Spring,1627
2606,Venmo,3.7,Spring,13651
2607,Bank Transfer,4.7,Spring,2744
2608,PayPal,3.1,Spring,7669
2609,Credit Card,4.2,Fall,1627
2610,Debit Card,3.0,Summer,14330
2611,Cash,3.1,Spring,16474
2612,Cash,4.2,Fall,14112
2613,Venmo,3.8,Winter,14122
2614,Bank Transfer,2.9,Fall,4445
2615,Bank Transfer,4.2,Spring,7518
2616,Debit Card,3.1,Fall,13081
2617,Cash,3.6,Spring,14240
2618,Bank Transfer,4.8,Spring,15434
2619,Venmo,4.1,Fall,9666
2620,Credit Card,3.9,Winter,3571
2621,Debit Card,3.0,Winter,2537
2622,Bank Transfer,3.0,Winter,110
2623,Credit Card,4.9,Spring,10927
2624,Cash,4.8,Fall,11508
2625,Credit Card,3.3,Summer,4260
2626,Credit Card,2.7,Summer,5321
2627,Credit Card,4.2,Fall,15748
2628,Bank Transfer,3.6,Fall,5815
2629,Credit Card,3.8,Summer,5870
2630,Venmo,3.8,Winter,13565
2631,Cash,4.2,Spring,1603
2632,Cash,2.7,Summer,16743
2633,Cash,5.0,Fall,12827
2634,Credit Card,4.7,Fall,14271
2635,PayPal,3.2,Summer,843
2636,PayPal,2.9,Spring,1289
2637,Venmo,4.2,Winter,17494
2638,PayPal,3.7,Spring,17218
2639,Credit Card,4.2,Spring,3455
2640,Debit Card,2.6,Winter,6496
2641,Venmo,4.0,Summer,1860
2642,Bank Transfer,2.7,Winter,6681
2643,Bank Transfer,4.0,Summer,10925
2644,Cash,2.9,Spring,12905
2645,Bank Transfer,3.3,Spring,12294
2646,Bank Transfer,4.0,Spring,17796
2647,Debit Card,3.9,Summer,15308
2648,Debit Card,3.3,Summer,6379
2649,PayPal,3.9,Spring,10296
2650,Bank Transfer,3.9,Fall,4566
2651,Credit Card,4.2,Summer,8992
2652,PayPal,4.6,Summer,636
2653,Credit Card,3.3,Summer,8454
2654,Venmo,4.8,Fall,327
2655,PayPal,4.1,Fall,866
2656,Credit Card,3.4,Summer,14339
2657,Bank Transfer,3.6,Winter,1060
2658,Credit Card,2.7,Summer,13915
2659,PayPal,3.2,Summer,9689
2660,Credit Card,4.4,Summer,9594
2661,Venmo,4.9,Spring,6382
2662,Bank Transfer,4.8,Fall,1058
2663,PayPal,2.8,Summer,9112
2664,Bank Transfer,2.9,Fall,16012
2665,PayPal,3.2,Winter,12174
2666,Venmo,3.5,Winter,228
2667,Venmo,4.1,Winter,16717
2668,Cash,4.1,Summer,12778
2669,PayPal,4.8,Summer,14787
2670,Credit Card,2.8,Spring,11481
2671,Bank Transfer,4.7,Fall,15874
2672,PayPal,4.8,Winter,15577
2673,Cash,2.9,Spring,11236
2674,Cash,2.6,Summer,9226
2675,Cash,3.3,Fall,6731
2676,Cash,3.4,Winter,10000
2677,Cash,3.6,Spring,16287
2678,PayPal,3.8,Spring,16069
2679,Credit Card,3.4,Spring,13307
2680,Debit Card,3.8,Spring,1521
2681,Venmo,3.3,Fall,1006
2682,Debit Card,4.8,Summer,11633
2683,Venmo,3.9,Winter,13438
2684,Cash,4.2,Summer,1160
2685,Credit Card,4.7,Summer,9370
2686,Credit Card,2.7,Winter,17135
2687,Cash,3.8,Winter,8783
2688,Debit Card,3.6,Fall,8449
2689,Credit Card,2.9,Spring,8936
2690,PayPal,3.9,Fall,132
2691,Bank Transfer,4.7,Summer,6401
2692,Cash,3.3,Winter,9350
2693,Debit Card,4.2,Spring,3905
2694,Cash,2.6,Summer,8948
2695,Credit Card,4.9,Spring,9318
2696,PayPal,3.6,Fall,8030
2697,Debit Card,4.7,Spring,5957
2698,Bank Transfer,3.2,Winter,5720
2699,Venmo,3.6,Summer,10235
2700,Debit Card,3.6,Fall,5561
2701,Cash,3.2,Winter,12515
2702,Bank Transfer,2.8,Summer,451
2703,Debit Card,4.0,Fall,1720
2704,PayPal,4.4,Winter,14881
2705,Debit Card,3.4,Spring,889
2706,Credit Card,5.0,Spring,7248
2707,Debit Card,3.1,Spring,9
2708,Cash,4.2,Fall,9889
2709,Debit Card,3.3,Summer,8749
2710,Credit Card,2.9,Winter,8068
2711,Bank Transfer,4.7,Summer,13917
2712,Venmo,4.0,Spring,2974
2713,Debit Card,4.6,Fall,4393
2714,Debit Card,3.8,Fall,4920
2715,Credit Card,3.6,Winter,13908
2716,PayPal,4.1,Winter,17392
2717,Debit Card,2.7,Spring,12548
2718,Credit Card,4.3,Winter,2056
2719,Venmo,4.9,Winter,2416
2720,Bank Transfer,4.2,Fall,16055
2721,Bank Transfer,2.8,Spring,5317
2722,PayPal,4.9,Spring,16184
2723,PayPal,2.8,Spring,3573
2724,PayPal,2.9,Summer,3081
2725,Debit Card,2.5,Spring,9952
2726,Debit Card,2.7,Summer,12249
2727,PayPal,3.3,Winter,2191
2728,Credit Card,3.7,Winter,5738
2729,Debit Card,4.0,Winter,16734
2730,Credit Card,4.1,Summer,14210
2731,Bank Transfer,4.1,Winter,17685
2732,Bank Transfer,2.5,Summer,12365
2733,Debit Card,4.2,Winter,1262
2734,PayPal,4.7,Summer,229
2735,Cash,2.7,Summer,5194
2736,PayPal,3.0,Spring,5700
2737,Credit Card,4.8,Spring,15764
2738,Cash,4.4,Spring,12892
2739,Venmo,4.3,Summer,5532
2740,Credit Card,2.5,Winter,758
2741,Bank Transfer,4.9,Summer,3653
2742,Venmo,4.9,Fall,1240
2743,Debit Card,3.9,Spring,11500
2744,Venmo,4.1,Fall,16974
2745,Credit Card,3.3,Winter,15348
2746,PayPal,4.1,Summer,9026
2747,PayPal,3.7,Fall,7217
2748,Credit Card,3.1,Winter,14252
2749,Venmo,3.0,Spring,15191
2750,Bank Transfer,3.4,Spring,12626
2751,PayPal,2.7,Spring,9048
2752,Venmo,3.1,Fall,12496
2753,Venmo,4.0,Winter,4753
2754,PayPal,3.6,Spring,4184
2755,Venmo,3.6,Summer,3857
2756,Credit Card,3.3,Winter,462
2757,PayPal,4.1,Winter,11334
2758,Venmo,4.3,Fall,1273
2759,Bank Transfer,3.2,Summer,11317
2760,Cash,3.9,Summer,15180
2761,Credit Card,5.0,Fall,3348
2762,Credit Card,3.4,Fall,15529
2763,Debit Card,3.8,Fall,14411
2764,Venmo,2.9,Fall,1079
2765,Debit Card,2.6,Spring,10149
2766,Credit Card,4.3,Summer,13292
2767,Credit Card,2.8,Winter,3960
2768,Cash,4.5,Spring,4150
2769,PayPal,3.8,Spring,1684
2770,Cash,3.0,Fall,17511
2771,Bank Transfer,3.3,Fall,9312
2772,Bank Transfer,3.1,Summer,5229
2773,Bank Transfer,3.5,Spring,16125
2774,Bank Transfer,4.6,Spring,3001
2775,Credit Card,4.1,Fall,17058
2776,Debit Card,3.6,Fall,13128
2777,Bank Transfer,2.9,Fall,8937
2778,Credit Card,4.8,Fall,11454
2779,Credit Card,3.2,Spring,11350
2780,Credit Card,4.3,Winter,5184
2781,PayPal,4.1,Winter,17184
2782,PayPal,4.6,Spring,17844
2783,PayPal,3.8,Spring,12860
2784,Credit Card,4.5,Spring,82
2785,PayPal,3.1,Winter,15082
2786,Bank Transfer,2.9,Summer,3609
2787,Debit Card,3.8,Spring,10642
2788,Venmo,4.1,Spring,4476
2789,Credit Card,3.1,Summer,7862
2790,Credit Card,5.0,Fall,6259
2791,Debit Card,4.5,Spring,616
2792,Venmo,2.8,Fall,17685
2793,Credit Card,3.2,Winter,983
2794,Debit Card,3.1,Spring,9749
2795,Cash,3.3,Fall,15618
2796,PayPal,3.4,Winter,2245
2797,Cash,3.8,Winter,9125
2798,Venmo,3.5,Winter,16488
2799,PayPal,4.8,Winter,8861
2800,Bank Transfer,3.9,Spring,3110
2801,Cash,3.4,Fall,1998
2802,PayPal,2.6,Winter,15916
2803,Credit Card,3.1,Fall,876
2804,Bank Transfer,3.3,Winter,7294
2805,Bank Transfer,2.8,Spring,14844
2806,Cash,4.3,Fall,1413
2807,Credit Card,2.7,Spring,17427
2808,Debit Card,4.4,Spring,4048
2809,PayPal,3.9,Spring,17731
2810,Debit Card,3.0,Summer,1294
2811,Debit Card,4.0,Summer,15429
2812,Credit Card,3.7,Fall,232
2813,Credit Card,3.8,Fall,16802
2814,Debit Card,3.3,Summer,11971
2815,Bank Transfer,3.6,Winter,14177
2816,Venmo,3.9,Fall,17023
2817,Venmo,3.5,Spring,14067
2818,Venmo,3.4,Winter,4318
2819,Debit Card,4.7,Fall,6209
2820,Cash,3.0,Spring,17090
2821,Cash,3.9,Summer,16110
2822,Venmo,4.5,Summer,6887
2823,PayPal,4.1,Fall,6038
2824,Debit Card,4.5,Summer,5503
2825,Debit Card,4.0,Fall,12045
2826,Bank Transfer,4.3,Winter,5588
2827,Venmo,3.6,Fall,11425
2828,Bank Transfer,3.1,Fall,11225
2829,PayPal,2.6,Fall,11299
2830,Cash,3.4,Fall,7998
2831,Venmo,2.9,Spring,17577
2832,Credit Card,5.0,Winter,5694
2833,PayPal,4.6,Summer,8405
2834,Cash,3.3,Fall,5658
2835,Credit Card,2.9,Fall,6104
2836,Venmo,4.9,Winter,17777
2837,Cash,5.0,Winter,5991
2838,PayPal,4.5,Summer,13262
2839,Bank Transfer,3.7,Fall,14021
2840,Bank Transfer,2.8,Summer,8150
2841,Cash,3.5,Spring,8091
2842,Cash,3.0,Winter,6808
2843,Debit Card,4.3,Fall,9359
2844,Venmo,3.6,Summer,1323
2845,Venmo,4.4,Summer,2747
2846,Debit Card,4.1,Summer,2714
2847,PayPal,2.8,Fall,4386
2848,PayPal,2.8,Winter,13992
2849,Bank Transfer,4.9,Fall,9235
2850,PayPal,4.1,Spring,14335
2851,Debit Card,3.0,Spring,13875
2852,Debit Card,3.0,Summer,4121
2853,Venmo,3.0,Spring,1781
2854,PayPal,3.2,Winter,14131
2855,Venmo,2.7,Fall,674
2856,PayPal,3.8,Winter,14191
2857,Credit Card,3.5,Winter,13332
2858,Debit Card,3.8,Spring,13486
2859,Bank Transfer,3.8,Summer,2978
2860,Bank Transfer,3.4,Fall,17408
2861,Bank Transfer,2.9,Spring,2770
2862,Credit Card,3.4,Fall,10691
2863,Bank Transfer,4.7,Summer,12731
2864,Venmo,3.9,Fall,100
2865,Venmo,3.6,Fall,11152
2866,Cash,3.7,Fall,7331
2867,Cash,3.1,Summer,15920
2868,Cash,4.9,Summer,2205
2869,PayPal,2.6,Winter,8051
2870,Bank Transfer,4.2,Summer,13956
2871,Debit Card,4.8,Winter,4743
2872,Venmo,2.7,Summer,6492
2873,Cash,2.6,Fall,349
2874,Bank Transfer,2.6,Spring,12841
2875,Debit Card,3.1,Summer,7365
2876,Debit Card,2.6,Fall,5902
2877,Bank Transfer,3.4,Spring,16261
2878,Venmo,3.6,Summer,8418
2879,Bank Transfer,4.3,Summer,480
2880,Venmo,4.9,Winter,10166
2881,PayPal,4.8,Winter,86
2882,Bank Transfer,4.2,Winter,15446
2883,Credit Card,2.6,Winter,10308
2884,PayPal,3.2,Spring,16794
2885,Credit Card,3.4,Summer,17006
2886,Credit Card,3.5,Summer,5288
2887,PayPal,4.2,Spring,2846
2888,Cash,2.8,Winter,3235
2889,Debit Card,5.0,Spring,4923
2890,Venmo,3.3,Fall,6475
2891,Credit Card,3.7,Winter,12898
2892,PayPal,2.5,Winter,11173
2893,Credit Card,3.2,Spring,9715
2894,Debit Card,3.1,Spring,12989
2895,Venmo,3.5,Spring,8174
2896,Bank Transfer,4.6,Summer,434
2897,Venmo,3.3,Summer,6665
2898,Cash,2.5,Fall,16977
2899,Credit Card,4.6,Summer,7251
2900,Bank Transfer,4.2,Spring,17805
2901,Cash,4.0,Winter,17338
2902,Credit Card,2.6,Winter,3814
